comment,nickname,rank,tilte 
扣除打直播之后的呢,Alllllli,23,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
隔着屏幕都能感受到熊弟们的笑声,再黑我萌P砍你们全家,23,就是想把你据为己有
包子在maybe这个年纪已经9冠在手了，不是我针对谁,荆轲刺秦王,15,Maybe终究是能打出来的，CTY则不一定
1天12小时 一个月360个小时 一年也不过4000小时 左右换算了一下 吊炸天 从开始dota2公测甚至内测 几乎每天除了 dota2 就是睡觉,hiyaha,11,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
红红火火恍恍惚惚,Tik_Tok,15,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
隔着屏幕都能感受到熊弟们的笑声,一演难尽,22,就是想把你据为己有
yd23425 发表于 2016-6-29 19:11是的，而且感觉R神的大牛也没打出作用，能接的技能也不厉害，也没能拖到大后期 ...客观的说，中路有一波大牛踩了3个关键人物，但是B神VS秒吼破晕是这场最大的转折点了，如果不吼醒，卡尔完美三连幽鬼再开大，可能就翻了。,treefern,13,Maybe终究是能打出来的，CTY则不一定
可以可以，挖坟挖的好啊,santosvalen,21,Maybe终究是能打出来的，CTY则不一定
起码18万,severalmeals,22,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
muted,467091836,4,就是想把你据为己有
 Maybe不论打的如何心态一直很正常，输了也会像老手们虚心请教，从来不喊什么要做西恩doto第一人之类的口号 对比CTY那么个动不动和队友全面决裂的脾气，Maybe好出太多,YosinoSakura,15,Maybe终究是能打出来的，CTY则不一定
454545454545454545454545454545,假装大神,15,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
挖出来笑一哈,再黑我萌P砍你们全家,23,就是想把你据为己有
........................................,无敌最俊朗,20,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
隔着屏幕都能感受到熊弟们的笑声,欧拉欧拉,24,就是想把你据为己有
..................,无名青年,14,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
一定是躺在床上心头小鹿乱撞的,再黑我萌P砍你们全家,23,就是想把你据为己有
谁知道呢,不灭之影,22,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
答案！答案！答案！答案！答案！答案！答案！答案！答案！,369441689,12,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
#在这里快速回复# 隔着屏幕都能感受到熊弟们的笑声,平常心！,21,就是想把你据为己有
 隔着屏幕都能感受到熊弟们的笑,再黑我萌P砍你们全家,23,就是想把你据为己有
差不多吧,红烧肉的油腻泛,14,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
咋又被挖出来了？,rin丶凛,21,就是想把你据为己有
挖出来笑一哈,看比赛费电,14,就是想把你据为己有
心若在，梦就在,倘若那天,14,就是想把你据为己有
muted,Zchaos,4,就是想把你据为己有
公约好可怕,morriswu,22,就是想把你据为己有
包子在maybe这个年纪已经9冠在手了，不是我针对谁  ,枭逢鸠/jy,15,Maybe终究是能打出来的，CTY则不一定
那个人“火线复出,暮先生,24,Maybe终究是能打出来的，CTY则不一定
treefern 发表于 2016-6-30 10:34客观的说，中路有一波大牛踩了3个关键人物，但是B神VS秒吼破晕是这场最大的转折点了，如果不吼醒，卡尔完 ...这就说明根本不会大牛体系啊，纯为了不让对面拿大牛。大牛体系还是得稍微练一下,ydyd,23,Maybe终究是能打出来的，CTY则不一定
我终究是乃夫了，这俩都是巨鱼,santosvalen,21,Maybe终究是能打出来的，CTY则不一定
这是谁 挖的坟,五蚜居士,24,Maybe终究是能打出来的，CTY则不一定
santosvalen 发表于 2017-1-19 14:22我终究是乃夫了，这俩都是巨鱼卧槽，自掘坟墓，可以可以,五蚜居士,24,Maybe终究是能打出来的，CTY则不一定
我终究是乃夫了，这俩都是巨鱼,misterjehovah,23,Maybe终究是能打出来的，CTY则不一定
回复可见,麦麦麦来乱,15,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
muted,xwlcainiao,4,Maybe终究是能打出来的，CTY则不一定
？？？？！？！！！！！,happy135,14,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
自掘坟墓。。。,fqchai,22,Maybe终究是能打出来的，CTY则不一定
我终究是乃夫了，这俩都是巨鱼,biglongleg,15,Maybe终究是能打出来的，CTY则不一定
。。。。,bug.gub,15,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
自掘坟墓。。。,magicfor3,22,Maybe终究是能打出来的，CTY则不一定
回复可见,we098765,11,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
我终究是乃夫了，这俩都是巨鱼  ,小号哥,24,Maybe终究是能打出来的，CTY则不一定
.................,路了歌曲,20,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
我终究是乃夫了，这俩都是巨鱼  ,xiaojichen,20,Maybe终究是能打出来的，CTY则不一定
 隔着屏幕都能感受到熊弟们的笑声,s52645264,21,就是想把你据为己有
回复可怜卧槽,自有巴毅,15,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
现在看，别有一番风味,玄学dota,14,Maybe终究是能打出来的，CTY则不一定
我去尼玛b誰挖的,再黑我萌P砍你们全家,23,就是想把你据为己有
可恨的回复可见,publicizey,20,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
自掘坟墓。。。,k735312237,21,Maybe终究是能打出来的，CTY则不一定
一定是躺在床上心头小鹿乱撞的 ,a3310518,21,就是想把你据为己有
看看zsmj的是多少,htponvscnf,14,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
精致挖坟2333,hlly,14,Maybe终究是能打出来的，CTY则不一定
隔着屏幕都能感受到熊弟们的笑声 ,妮真卜乖,15,就是想把你据为己有
犒劳犒劳,Horcrux,15,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
#在这里快速回复#这坟可以,yyf1990cs,21,Maybe终究是能打出来的，CTY则不一定
公约好可怕,aiyinwa,14,就是想把你据为己有
我已经举报了,蓝猫快分身,20,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
#在这里快速回复# 现在看，别有一番风味 ,好奇的孙飞飞,22,Maybe终究是能打出来的，CTY则不一定
隔着屏幕都能感受到熊弟们的笑声,折棒,15,就是想把你据为己有
万恶的回复可见,绿色的妮最美腻,12,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
cty拿了多少冠军 maybe呢,专业ehome黑,20,Maybe终究是能打出来的，CTY则不一定
隔着屏幕都能感受到熊弟们的笑声,苏蛋蛋0,21,就是想把你据为己有
呵呵不能死 发表于 2015-8-10 17:35哈哈哈就1天12小时 一个月360个小时 一年也不过4000小时 左右换算了一下 吊炸天 从开始dota2公测甚至内测 几乎每天除了 dota2 就是睡觉,hiyaha,11,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
自掘坟墓。。。,Soul.﹖,20,Maybe终究是能打出来的，CTY则不一定
隔着屏幕都能感受到熊弟们的笑声,洛弗卡雷,22,就是想把你据为己有
。。。。。在。（,呆呆落实,14,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
隔着屏幕都能感受到熊弟们的笑声,格罗索,20,就是想把你据为己有
我靠，竟然回复可见~！LZ会玩呀~！,128340haha,13,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
隔着屏幕都能感受到熊弟们的笑声,井上远子,22,就是想把你据为己有
回复可见,咸味花生,22,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
隔着屏幕都能感受到熊弟们的笑声,哈哈乃最美,20,就是想把你据为己有
日你仙人,川澄舞？,23,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
隔着屏幕都能感受到熊弟们的笑声,我的胖头SG第一,14,就是想把你据为己有
11111111111111111111111,zinder,23,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
隔着屏幕都能感受到熊弟们的笑声,五蚜居士,24,就是想把你据为己有
回复可见,小豪老公,14,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
11232456了空间看似乎更,自在如梦,12,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
别说了啊，大庭广众说这种东西。。。而且我从来没答应你啊。。怎么骗了？  别闹了啊,mumu12345,20,就是想把你据为己有
回复可见麻痹阿,柿子殿下,20,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
老子终于亲眼看到这个了,asssjdq,22,就是想把你据为己有
隔着屏幕都能感受到熊弟们的笑声,hzpp0601,22,就是想把你据为己有
 隔着屏幕都能感受到熊弟们的笑声,Niht,15,就是想把你据为己有
隔着屏幕都能感受到熊弟们的笑声 ,玄学dota,14,就是想把你据为己有
这帖子神了！！！！！！！！！！！！！,蝗虫领袖,20,就是想把你据为己有
隔着屏幕都能感受到熊弟们的笑声,cxzdgg,22,就是想把你据为己有
我终究是乃夫了，这俩都是巨鱼持续两年的MC之战就这么结束了,仁义无双蔡宜峰,27,Maybe终究是能打出来的，CTY则不一定
#在这里快速回复#精致挖坟  发表于 7 分钟前,萌萌萌萌萌,22,Maybe终究是能打出来的，CTY则不一定
从来不喊什么要做西恩doto第一人之类的口号,隔壁薯片半价,22,Maybe终究是能打出来的，CTY则不一定
现在看，别有一番风味,mxwolfman,22,Maybe终究是能打出来的，CTY则不一定
我终究是乃夫了，这俩都是巨鱼,pankeqin1994,15,Maybe终究是能打出来的，CTY则不一定
wokao.......................,风尘沙之说,21,Maybe终究是能打出来的，CTY则不一定
精致挖坟,NaEDTA,22,Maybe终究是能打出来的，CTY则不一定
现在看，别有一番风味,飞翔的坑卢,22,Maybe终究是能打出来的，CTY则不一定
伐木伐木,lgd_800s,22,Maybe终究是能打出来的，CTY则不一定
现在看，别有一番风味,ScorpionMercy,20,Maybe终究是能打出来的，CTY则不一定
现在看，别有一番风味,小号不黑人,15,Maybe终究是能打出来的，CTY则不一定
万恶的回复可见万恶！,左秋,12,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
这俩都是巨鱼,神探Victory,21,Maybe终究是能打出来的，CTY则不一定
回复我认了,trafcc,11,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
现在看，别有一番风味,n十六夜咲夜,24,Maybe终究是能打出来的，CTY则不一定
Maybe不论如何打炮心态一直很正常，输了也会像老手们虚心请教，从来不喊什么要做西恩doto第一人之类的口号,Taghmata,21,Maybe终究是能打出来的，CTY则不一定
召唤繁育小哥,夕陽武士,15,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
别有一番风味,今天有雨,22,Maybe终究是能打出来的，CTY则不一定
muted,sunzelai1,4,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
别有一番风味,焚香鹧鸪,22,Maybe终究是能打出来的，CTY则不一定
4818519819818,wusiboo,20,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
隔着屏幕都能感受到熊弟们的笑声,对酒当鸽,22,就是想把你据为己有
Maybe不论如何打炮心态一直很正常，输了也会像老手们虚心请教，从来不喊什么要做西恩doto第一人之类的口号,艳光四射性冷淡,14,Maybe终究是能打出来的，CTY则不一定
hhhfgfhbfgjk,去吧杨桃,14,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
muted,胖头鱼中毒,4,就是想把你据为己有
”那个人“火线复出,清纯诬陷,23,Maybe终究是能打出来的，CTY则不一定
我就不信了,caihanz,12,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
隔着屏幕都能感受到熊弟们的笑声,猫物語,24,就是想把你据为己有
别有一番风味,干tm的老干瘪,22,Maybe终究是能打出来的，CTY则不一定
还要回复啊。。。。,十二月的泪,22,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
隔着屏幕都能感受到熊弟们的笑声,a12507273,15,就是想把你据为己有
别有一番风味 ,零式卡夫卡,21,Maybe终究是能打出来的，CTY则不一定
。。。。。,Ghuan,14,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
隔着屏幕都能感受到熊弟们的笑声,hanshou101,13,就是想把你据为己有
muted,有守护爱情,4,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
别说了啊，大庭广众说这种东西。。。而且我从来没答应你啊。。怎么骗了？  别闹了啊,stjsy,15,就是想把你据为己有
怎么举报,simplezxd,12,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
455# 胖头鱼中* 2 小时前  隔着屏幕都能感受到熊弟们的笑声,张志强321,12,就是想把你据为己有
11111111111111111,ash7en,14,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
 隔着屏幕都能感受到熊弟们的笑声,4078993,23,就是想把你据为己有
muted,ZG不亮,4,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
好可怕好可怕,再黑我萌P砍你们全家,23,就是想把你据为己有
隔着屏幕都能感受到熊弟们的笑声,yourSwaTer,24,就是想把你据为己有
我就看看，，,大爱盛夏,15,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
隔着屏幕都能感受到熊弟们的笑声,静听寒风送,21,就是想把你据为己有
回复可见骗我,socata,14,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
大家一起据为己有,如花不哭,22,就是想把你据为己有
shenmejiezou,mrooleexx,14,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
 隔着屏幕都能感受到熊弟们的笑声,Dannyue,21,就是想把你据为己有
隔着屏幕都能感受到熊弟们的笑声,shana2307,20,就是想把你据为己有
回复可见,dezkp,14,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
看看看看看看,Salm♥,15,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
隔着屏幕都能感受到熊弟们的笑声,fangshaohua,14,就是想把你据为己有
隔着屏幕都能感受到熊弟们的笑声,wangllhhhh,21,就是想把你据为己有
