comment,nickname,rank,tilte 
讲道理，塞辣鸡从在lgd的时候就看不起奇迹憋了好吧，我记得那时候major在春节后然后就lgd内战挺进第二轮被奇迹憋小鱼暴杀，然后塞辣鸡好像后来接受采访表示看不起奇迹憋,只诺加奈,14,赛垃圾觉得奇迹就是个菜逼，你觉得他配说吗？
我的军团像bone7 发表于 2018-2-23 19:18需要呢，好哥哥在吗，不是6324就行好像是9428 还一个不知道  明早开电脑看下,这日子没法过了,14,直播了一个月了，看看我的成果
 来了来了,扭曲的温拿粉,14,3月06日赛事预告：16点NaVi对阵VP
来了来了,8luoteli,14,3月06日赛事预告：16点NaVi对阵VP
 别yy惹！窝光是看妮yy都羡慕哭惹 ,logly,23,如果婚后发现老婆是les 你会离婚吗
前女友分手变蕾丝的路过,Blueseayzl,12,如果婚后发现老婆是les 你会离婚吗
来了来了,范德萨的,22,我要表白CN Dota，我要上头条！！！
来了来了,一大群猫,14,我要表白CN Dota，我要上头条！！！
可是还是不给看版规啊   ,a147299667,21,意见区请严肃
 以前上学的时候喜欢去夜场酒吧这些地方浪，经常会接触到很多八分抽烟纹身女。有一次晚上没课我就跟朋友去一个新的场子玩(主要是有人签酒)，总共七八个人吧，我去的时候旁边坐了一个水友们说的那种八分抽烟纹身女。夜店灯光昏暗，她也化了妆，很吸引我，我就一直跟她聊天调情喝酒，当时太黑我也没看到她有什么纹身。当时我们就聊天玩游戏，玩骰子的时候我被朋友针对了，被迫喝了好多杯纯的轩尼诗还有几杯点了火的轰炸机。我当时酒的后劲上来了，我就趁机倒了下去趴着旁边她的大腿上睡上了，她也没拒绝反而缓缓的抚摸我的背。后面喝完了酒我们去酒店休息，第二天起来我发现她原来脖子还有腿上都有一些纹身，不过还是挺好看的，当时也没多想一起吃了午饭我就回学校了。后来我突然想起来我忘记做好安全措施了，又联想起网上关于抽烟纹身夜店女的各种说法，我当时很慌一直怕出什么问题，那几天一直感觉身体有点异样，强忍者羞耻心去医院挂号看了一下，医生说有点体虚开了点药其他没什么问题。我才冷静下来。当时是吓死我了真的很后怕，我反思了很久很久，当时就决定以后坚决不能在发生这样的事了。之后我出去玩衣服口袋里一直常备口香糖。,忽雨,22,说起八分抽烟纹身女，我声音就很大了。
看到有人说LFY是真的菜，VG只是（奶粉双雄）态度不好。,零度田鸡,23,头痛，VG到底是为什么成绩血崩？
,硬盘少女,22,水友们，绝情吗，真的绝情吗？
【人*的考验】如果威风八面工作室给你2万月薪让你职业黑峰哥但是峰哥工作室反过来给你4万月薪让你每天在各大论坛直播间维护峰哥的名面。你选择去哪边就职？,忽雨,22,【峰黑进来一下】如果威风八面工作室给你2万月薪让你黑...
我是老实人，没得选,路痴八戒,14,8分纹身抽烟女 和 4分乖乖女 你选哪个
抽烟就是0分,a1637979607,21,8分纹身抽烟女 和 4分乖乖女 你选哪个
你说八分就八分？,天津裴勇俊,13,傻狗们，跟女孩聊天真的难吗?
滚啊。      ,小安,24,傻狗们，跟女孩聊天真的难吗?
惊了！进去吧妮！,468616871,15,一点b数送给大家，水友们周末愉快
一点b数送给大家，水友们周末愉快,普天同寝,14,一点b数送给大家，水友们周末愉快
磊了蕾了,打扰了xdm,12,一点b数送给大家，水友们周末愉快
狗头人同族都透不了，还想透异族？,扭曲的温拿粉,14,其实我觉得哈利波特以及各种西方魔幻故事里最吊的
我看小说也喜欢看这种西方类种族多的，很多作者世界观水平压根就达不到，写的很多都是臭狗屎,x674216355z,21,其实我觉得哈利波特以及各种西方魔幻故事里最吊的
魔戒三部曲还没看呢 有空读一读,x674216355z,21,其实我觉得哈利波特以及各种西方魔幻故事里最吊的
哼，菜比！,ytrrtyyt,20,当时国土到底在想什么
在脑海里把剧本过一遍,HMNNM,22,当时国土到底在想什么
哼，菜比！,yyks,15,当时国土到底在想什么
这次major 三幻神都不在状态，nb还拿不到分，那真的蠢到家了。,AMam1919,15,军犬比赛完还一直在打路人
有奶粉双雄这种已经不要脸的选手，vg已经没救了,炉火燎天,14,军犬比赛完还一直在打路人
不像撸撸，已经在csgo了,风紧扯呼,23,军犬比赛完还一直在打路人
卡二收菜了,yaoye0o,25,看海贼的进
赢个毛，卡二无限放水，武器也不用觉醒也不开跟个薄葬哈斯卡平A。在这么发展感觉死神第二了，反派智商疯狂下降加主角开各种神仙外挂，卵意思没有,要什么用户名,23,看海贼的进
yyf的小痔疮,尘封你的笑,23,有一点我不太明白，到底是谁把sccc的戏精称号给了老陈
贩鱼小鸽 发表于 2018-3-6 11:20所以说呢  傻狗一边喷着罗王毫无才华只会阴阳怪气  一边用着戏精泰迪的梗 罗王不创造就想不出新的梗只能 ...这么real的傻狗，pink了,字里行间,21,有一点我不太明白，到底是谁把sccc的戏精称号给了老陈
肯定是叫兽啊,edmclh,20,万合天宜那几个谁看着最想笑
子墨是个渣男，这个比是万合天宜的自走交配机，然后这个比还喜欢女装，他扮女装特别像蓧田步美卧槽。。。。。柯达和本煜是感觉演技最好的，其他都是蹭局势的，小爱原来就是声优啊,王争扬的爸爸,21,万合天宜那几个谁看着最想笑
叫兽有意思,丸子的碎花裙,23,万合天宜那几个谁看着最想笑
来了来了,79648266,15,3月06日赛事预告：16点NaVi对阵VP
VG:哀其不幸 怒其不争,坂上智代,13,3月06日赛事预告：16点NaVi对阵VP
来了来了,不虔诚的神棍,22,3月06日赛事预告：16点NaVi对阵VP
我他妈又不是傻逼～,尘封你的笑,23,如果婚后发现老婆是les 你会离婚吗
艹 手抖选成会了！！！,邪颚泰迪,14,如果婚后发现老婆是les 你会离婚吗
累了累了             ,倚栏笑看花满楼,23,我要表白CN Dota，我要上头条！！！
穷逼怎么上头条 头条上我吧,西方世界的劫难4,13,我要表白CN Dota，我要上头条！！！
支持支持,wazzkem,25,意见区请严肃
来了来了，发卡还是发车,Passer,21,意见区请严肃
??????????????????,lizi0121,21,说起八分抽烟纹身女，我声音就很大了。
逼乎达人,k735312237,21,说起八分抽烟纹身女，我声音就很大了。
上个比赛要被踢了，没办法下外围，这个比赛不得想办法把钱补回来,hsliucow,22,头痛，VG到底是为什么成绩血崩？
上个比赛要被踢了，没办法下外围，这个比赛不得想办法把钱补回来,sysssss,23,头痛，VG到底是为什么成绩血崩？
没让*奔都算好的了,Penomenon,23,水友们，绝情吗，真的绝情吗？
在中国把女儿嫁一绿皮也是心狠,大咕咕鸡,13,水友们，绝情吗，真的绝情吗？
我全都要，蟹蟹,我上我也行啊,15,【峰黑进来一下】如果威风八面工作室给你2万月薪让你黑...
我全都要，蟹蟹,hercMoray,22,【峰黑进来一下】如果威风八面工作室给你2万月薪让你黑...
左右横跳才晓得我能力出众啊，我的意思你晓得吧,毕竟是师母,20,【峰黑进来一下】如果威风八面工作室给你2万月薪让你黑...
水友们你们真的有的选吗,774348172,12,8分纹身抽烟女 和 4分乖乖女 你选哪个
抽烟滚粗,基神战士,15,8分纹身抽烟女 和 4分乖乖女 你选哪个
有纹身怎么了，这事儿在南方一线城市很正常吧，为啥这么反感，搞不懂搞不懂,藏不住DE丶黑,14,8分纹身抽烟女 和 4分乖乖女 你选哪个
猴子*笑，妮的名字代表一切,少女的黑丝,15,傻狗们，跟女孩聊天真的难吗?
2分坦克疯狂倒贴傻狗lz,退役职业选手,22,傻狗们，跟女孩聊天真的难吗?
聊天技能满分,nolighten,15,傻狗们，跟女孩聊天真的难吗?
来了来了,loghsy,15,一点b数送给大家，水友们周末愉快
ei了lei了,yfl,15,一点b数送给大家，水友们周末愉快
叫我干嘛？？？,老陈SX,12,一点b数送给大家，水友们周末愉快
x674216355z 发表于 2018-3-4 13:28魔戒三部曲还没看呢 有空读一读非常值得一读，而且特别推荐魔界前传《精灵宝钻》,不学有术,15,其实我觉得哈利波特以及各种西方魔幻故事里最吊的
就邓布利多和伏地魔厉害学校老师和格林德沃实力也还行其他人一个比一个菜全是用爱打架,友人A_,20,其实我觉得哈利波特以及各种西方魔幻故事里最吊的
哼，菜比！,飞翔的坑卢,22,当时国土到底在想什么
哼，傻逼，老子都下对面独赢了，还一本正经,唯一八粉,20,当时国土到底在想什么
虽然经常黑军犬，但还是希望他练起来和噜噜一起拿点冠军，打职业最怕没廉耻心，有奶粉双雄这种已经不要脸的选手，vg已经没救了,hh_relic,21,军犬比赛完还一直在打路人
然经常黑军犬，但还是希望他练起来和噜噜一起拿点冠军，打职业最怕没廉耻心，有奶粉双雄这种已经不要脸的选手，vg已经没救了,zhhzh0123,21,军犬比赛完还一直在打路人
我觉得海贼应该在顶上之战之后就完结的。后面的什么屌东西，差太远了。,゛¨вēst.,20,看海贼的进
卡二收菜了,唯一八粉,20,看海贼的进
卡二收菜了,月不月,23,看海贼的进
字里行间 发表于 2018-3-6 11:25这么real的傻狗，pink了我不是特指 才华横溢心胸宽广的某h姓水友  大家不要对号入座,贩鱼小鸽,22,有一点我不太明白，到底是谁把sccc的戏精称号给了老陈
戏皇这个说法好像是贴吧传出来的,200910821@qq.co,13,有一点我不太明白，到底是谁把sccc的戏精称号给了老陈
来了来了,泡脚凤爪,14,3月06日赛事预告：16点NaVi对阵VP
来了吗？,hercMoray,22,3月06日赛事预告：16点NaVi对阵VP
做梦做神经了,五蚜居士,24,如果婚后发现老婆是les 你会离婚吗
求求你了，送给我一个好看的蕾丝**吧,绿林好汉阿飞,22,如果婚后发现老婆是les 你会离婚吗
lei了lei了,︶﹌⋛⋋⊱⋋๑,15,我要表白CN Dota，我要上头条！！！
来了来了,战神的神伤,22,我要表白CN Dota，我要上头条！！！
来了来了,小恐龙怕几眼,23,我要表白CN Dota，我要上头条！！！
杰米尼 发表于 2017-4-24 11:53刚刚短信中心已经好了，你在试试是旧的手机号已经没在用了和短信中心的问题没有关系,NTR酋长·喜当爹,23,超玩通行证升级改版公告！
 本帖最后由 free4zhu 于 2018-3-6 15:54 编辑 @莉莉丝,我爱miss,23,南方姑娘话不多笑起来是平静优雅，那么东百姑娘呢？
又是汤姆猫投票惹,张大夫,20,水友们有走过旱道吗？
我要是你的话 去找女朋友 是不会提前跟她商量好的 我直接就去了,muguar,22,水友们 我被绿了吗？
算（枫哥除外）,今天有雨,22,dota2的预算养着跳伞主播算不算打压dota2这个游戏
粉丝低龄儿，弱智,扭曲的温拿粉,14,为什么国内现在是个阿猫阿狗就有一堆粉丝呢
好的好的,evilgurren,23,意见区请严肃
全封了全封了,archenemy,22,意见区请严肃
全封了,airster,14,意见区请严肃
常备口香糖是什么意思,方凌,24,说起八分抽烟纹身女，我声音就很大了。
之后我出去玩衣服口袋里一直常备口香糖。,HMNNM,22,说起八分抽烟纹身女，我声音就很大了。
上个比赛要被踢了，没办法下外围，这个比赛不得想办法把钱补回来,hercMoray,22,头痛，VG到底是为什么成绩血崩？
意思是下外围赚的比上个major亚军奖金二十万美刀还多？,jhjhjhj,23,头痛，VG到底是为什么成绩血崩？
 上个比赛要被踢了，没办法下外围，这个比赛不得想办法把钱补回来,带盾带奶百分百,20,头痛，VG到底是为什么成绩血崩？
shame！shame！shame！,超级一大坨,24,水友们，绝情吗，真的绝情吗？
我YY无罪,HMNNM,22,水友们，绝情吗，真的绝情吗？
4W？？10000-5 X 8000？？？那你不是要了峰哥的老命？？？？,潮汐哥哥,22,【峰黑进来一下】如果威风八面工作室给你2万月薪让你黑...
我本来就拥护峰哥，肯定选去yyf工作室啦峰哥牛逼！,MervYn1976,21,【峰黑进来一下】如果威风八面工作室给你2万月薪让你黑...
 我全都要，蟹蟹,带盾带奶百分百,20,【峰黑进来一下】如果威风八面工作室给你2万月薪让你黑...
怕不是被绿到怀疑人生？当然这在些人里可能是加分,yanice,22,8分纹身抽烟女 和 4分乖乖女 你选哪个
不应该加点特征吗？抽烟纹身堕胎滥交8分女,shujiaichiyu,11,8分纹身抽烟女 和 4分乖乖女 你选哪个
没有全选吗,xiaoxiaodd,21,8分纹身抽烟女 和 4分乖乖女 你选哪个
楼主帮忙分析一下你聊天的想法啊，妹手软看不懂这操作...,绪方理奈,12,傻狗们，跟女孩聊天真的难吗?
 建议永封        ,千坟冢,20,傻狗们，跟女孩聊天真的难吗?
6个踩哈哈哈，你也太厉害了吧，呜呜呜，教教我吧！,绿林好汉阿飞,22,傻狗们，跟女孩聊天真的难吗?
 lei了lei了,洛杉矶特技厨师T,12,一点b数送给大家，水友们周末愉快
